格网左下角经度（度）,格网右上角纬度（度）,格网相对Y坐标,格网相对X坐标,格网ID（唯一）,格网左下角纬度（度）,格网右上角经度（度）,格网编码
"1.1438330000000001E+002","2.2640000000000001E+001",23,65,2181,"2.2629999999999999E+001","1.143933E+002","65,23"
"1.143733E+002","2.2640000000000001E+001",23,64,2180,"2.2629999999999999E+001","1.1438330000000001E+002","64,23"
"1.140733E+002","2.243E+001",2,34,218,"2.2420000000000002E+001","1.1408329999999999E+002","34,2"
"1.143633E+002","2.2640000000000001E+001",23,63,2179,"2.2629999999999999E+001","1.143733E+002","63,23"
"1.143533E+002","2.2640000000000001E+001",23,62,2178,"2.2629999999999999E+001","1.143633E+002","62,23"
"1.143433E+002","2.2640000000000001E+001",23,61,2177,"2.2629999999999999E+001","1.143533E+002","61,23"
"1.1433329999999999E+002","2.2640000000000001E+001",23,60,2176,"2.2629999999999999E+001","1.143433E+002","60,23"
"1.143233E+002","2.2640000000000001E+001",23,59,2175,"2.2629999999999999E+001","1.1433329999999999E+002","59,23"
"1.143133E+002","2.2640000000000001E+001",23,58,2174,"2.2629999999999999E+001","1.143233E+002","58,23"
"1.1430329999999999E+002","2.2640000000000001E+001",23,57,2173,"2.2629999999999999E+001","1.143133E+002","57,23"
"1.142933E+002","2.2640000000000001E+001",23,56,2172,"2.2629999999999999E+001","1.1430329999999999E+002","56,23"
"1.142833E+002","2.2640000000000001E+001",23,55,2171,"2.2629999999999999E+001","1.142933E+002","55,23"
"1.1427330000000001E+002","2.2640000000000001E+001",23,54,2170,"2.2629999999999999E+001","1.142833E+002","54,23"
"1.140633E+002","2.243E+001",2,33,217,"2.2420000000000002E+001","1.140733E+002","33,2"
"1.142633E+002","2.2640000000000001E+001",23,53,2169,"2.2629999999999999E+001","1.1427330000000001E+002","53,23"
"1.142533E+002","2.2640000000000001E+001",23,52,2168,"2.2629999999999999E+001","1.142633E+002","52,23"
"1.142433E+002","2.2640000000000001E+001",23,51,2167,"2.2629999999999999E+001","1.142533E+002","51,23"
"1.142333E+002","2.2640000000000001E+001",23,50,2166,"2.2629999999999999E+001","1.142433E+002","50,23"
"1.1422329999999999E+002","2.2640000000000001E+001",23,49,2165,"2.2629999999999999E+001","1.142333E+002","49,23"
"1.142133E+002","2.2640000000000001E+001",23,48,2164,"2.2629999999999999E+001","1.1422329999999999E+002","48,23"
"1.142033E+002","2.2640000000000001E+001",23,47,2163,"2.2629999999999999E+001","1.142133E+002","47,23"
"1.1419329999999999E+002","2.2640000000000001E+001",23,46,2162,"2.2629999999999999E+001","1.142033E+002","46,23"
"1.141833E+002","2.2640000000000001E+001",23,45,2161,"2.2629999999999999E+001","1.1419329999999999E+002","45,23"
"1.141733E+002","2.2640000000000001E+001",23,44,2160,"2.2629999999999999E+001","1.141833E+002","44,23"
"1.1405329999999999E+002","2.243E+001",2,32,216,"2.2420000000000002E+001","1.140633E+002","32,2"
"1.1416330000000001E+002","2.2640000000000001E+001",23,43,2159,"2.2629999999999999E+001","1.141733E+002","43,23"
"1.141533E+002","2.2640000000000001E+001",23,42,2158,"2.2629999999999999E+001","1.1416330000000001E+002","42,23"
"1.141433E+002","2.2640000000000001E+001",23,41,2157,"2.2629999999999999E+001","1.141533E+002","41,23"
"1.1413330000000001E+002","2.2640000000000001E+001",23,40,2156,"2.2629999999999999E+001","1.141433E+002","40,23"
"1.141233E+002","2.2640000000000001E+001",23,39,2155,"2.2629999999999999E+001","1.1413330000000001E+002","39,23"
"1.141133E+002","2.2640000000000001E+001",23,38,2154,"2.2629999999999999E+001","1.141233E+002","38,23"
"1.141033E+002","2.2640000000000001E+001",23,37,2153,"2.2629999999999999E+001","1.141133E+002","37,23"
"1.140933E+002","2.2640000000000001E+001",23,36,2152,"2.2629999999999999E+001","1.141033E+002","36,23"
"1.1408329999999999E+002","2.2640000000000001E+001",23,35,2151,"2.2629999999999999E+001","1.140933E+002","35,23"
"1.140733E+002","2.2640000000000001E+001",23,34,2150,"2.2629999999999999E+001","1.1408329999999999E+002","34,23"
"1.140433E+002","2.243E+001",2,31,215,"2.2420000000000002E+001","1.1405329999999999E+002","31,2"
"1.138133E+002","2.2670000000000002E+001",26,8,2400,"2.266E+001","1.138233E+002","8,26"
"1.142933E+002","2.243E+001",2,56,240,"2.2420000000000002E+001","1.1430329999999999E+002","56,2"
"1.1397329999999999E+002","2.241E+001",0,24,24,"2.2399999999999999E+001","1.139833E+002","24,0"
"1.1380329999999999E+002","2.2670000000000002E+001",26,7,2399,"2.266E+001","1.138133E+002","7,26"
"1.137933E+002","2.2670000000000002E+001",26,6,2398,"2.266E+001","1.1380329999999999E+002","6,26"
"1.137833E+002","2.2670000000000002E+001",26,5,2397,"2.266E+001","1.137933E+002","5,26"
"1.1377330000000001E+002","2.2670000000000002E+001",26,4,2396,"2.266E+001","1.137833E+002","4,26"
"1.137633E+002","2.2670000000000002E+001",26,3,2395,"2.266E+001","1.1377330000000001E+002","3,26"
"1.137533E+002","2.2670000000000002E+001",26,2,2394,"2.266E+001","1.137633E+002","2,26"
"1.137433E+002","2.2670000000000002E+001",26,1,2393,"2.266E+001","1.137533E+002","1,26"
"1.137333E+002","2.2670000000000002E+001",26,0,2392,"2.266E+001","1.137433E+002","0,26"
"1.146433E+002","2.266E+001",25,91,2391,"2.2649999999999999E+001","1.146533E+002","91,25"
"1.1463330000000001E+002","2.266E+001",25,90,2390,"2.2649999999999999E+001","1.146433E+002","90,25"
"1.142833E+002","2.243E+001",2,55,239,"2.2420000000000002E+001","1.142933E+002","55,2"
"1.146233E+002","2.266E+001",25,89,2389,"2.2649999999999999E+001","1.1463330000000001E+002","89,25"
"1.146133E+002","2.266E+001",25,88,2388,"2.2649999999999999E+001","1.146233E+002","88,25"
"1.146033E+002","2.266E+001",25,87,2387,"2.2649999999999999E+001","1.146133E+002","87,25"
"1.145933E+002","2.266E+001",25,86,2386,"2.2649999999999999E+001","1.146033E+002","86,25"
"1.1458329999999999E+002","2.266E+001",25,85,2385,"2.2649999999999999E+001","1.145933E+002","85,25"
"1.145733E+002","2.266E+001",25,84,2384,"2.2649999999999999E+001","1.1458329999999999E+002","84,25"
"1.145633E+002","2.266E+001",25,83,2383,"2.2649999999999999E+001","1.145733E+002","83,25"
"1.1455329999999999E+002","2.266E+001",25,82,2382,"2.2649999999999999E+001","1.145633E+002","82,25"
"1.145433E+002","2.266E+001",25,81,2381,"2.2649999999999999E+001","1.1455329999999999E+002","81,25"
"1.145333E+002","2.266E+001",25,80,2380,"2.2649999999999999E+001","1.145433E+002","80,25"
"1.1427330000000001E+002","2.243E+001",2,54,238,"2.2420000000000002E+001","1.142833E+002","54,2"
"1.1452330000000001E+002","2.266E+001",25,79,2379,"2.2649999999999999E+001","1.145333E+002","79,25"
"1.145133E+002","2.266E+001",25,78,2378,"2.2649999999999999E+001","1.1452330000000001E+002","78,25"
"1.145033E+002","2.266E+001",25,77,2377,"2.2649999999999999E+001","1.145133E+002","77,25"
"1.144933E+002","2.266E+001",25,76,2376,"2.2649999999999999E+001","1.145033E+002","76,25"
"1.144833E+002","2.266E+001",25,75,2375,"2.2649999999999999E+001","1.144933E+002","75,25"
"1.1447329999999999E+002","2.266E+001",25,74,2374,"2.2649999999999999E+001","1.144833E+002","74,25"
"1.144633E+002","2.266E+001",25,73,2373,"2.2649999999999999E+001","1.1447329999999999E+002","73,25"
"1.144533E+002","2.266E+001",25,72,2372,"2.2649999999999999E+001","1.144633E+002","72,25"
"1.1444329999999999E+002","2.266E+001",25,71,2371,"2.2649999999999999E+001","1.144533E+002","71,25"
"1.144333E+002","2.266E+001",25,70,2370,"2.2649999999999999E+001","1.1444329999999999E+002","70,25"
"1.142633E+002","2.243E+001",2,53,237,"2.2420000000000002E+001","1.1427330000000001E+002","53,2"
"1.144233E+002","2.266E+001",25,69,2369,"2.2649999999999999E+001","1.144333E+002","69,25"
"1.1441330000000001E+002","2.266E+001",25,68,2368,"2.2649999999999999E+001","1.144233E+002","68,25"
"1.144033E+002","2.266E+001",25,67,2367,"2.2649999999999999E+001","1.1441330000000001E+002","67,25"
"1.143933E+002","2.266E+001",25,66,2366,"2.2649999999999999E+001","1.144033E+002","66,25"
"1.1438330000000001E+002","2.266E+001",25,65,2365,"2.2649999999999999E+001","1.143933E+002","65,25"
"1.143733E+002","2.266E+001",25,64,2364,"2.2649999999999999E+001","1.1438330000000001E+002","64,25"
"1.143633E+002","2.266E+001",25,63,2363,"2.2649999999999999E+001","1.143733E+002","63,25"
"1.143533E+002","2.266E+001",25,62,2362,"2.2649999999999999E+001","1.143633E+002","62,25"
"1.143433E+002","2.266E+001",25,61,2361,"2.2649999999999999E+001","1.143533E+002","61,25"
"1.1433329999999999E+002","2.266E+001",25,60,2360,"2.2649999999999999E+001","1.143433E+002","60,25"
"1.142533E+002","2.243E+001",2,52,236,"2.2420000000000002E+001","1.142633E+002","52,2"
"1.143233E+002","2.266E+001",25,59,2359,"2.2649999999999999E+001","1.1433329999999999E+002","59,25"
"1.143133E+002","2.266E+001",25,58,2358,"2.2649999999999999E+001","1.143233E+002","58,25"
"1.1430329999999999E+002","2.266E+001",25,57,2357,"2.2649999999999999E+001","1.143133E+002","57,25"
"1.142933E+002","2.266E+001",25,56,2356,"2.2649999999999999E+001","1.1430329999999999E+002","56,25"
"1.142833E+002","2.266E+001",25,55,2355,"2.2649999999999999E+001","1.142933E+002","55,25"
"1.1427330000000001E+002","2.266E+001",25,54,2354,"2.2649999999999999E+001","1.142833E+002","54,25"
"1.142633E+002","2.266E+001",25,53,2353,"2.2649999999999999E+001","1.1427330000000001E+002","53,25"
"1.142533E+002","2.266E+001",25,52,2352,"2.2649999999999999E+001","1.142633E+002","52,25"
"1.142433E+002","2.266E+001",25,51,2351,"2.2649999999999999E+001","1.142533E+002","51,25"
"1.142333E+002","2.266E+001",25,50,2350,"2.2649999999999999E+001","1.142433E+002","50,25"
"1.142433E+002","2.243E+001",2,51,235,"2.2420000000000002E+001","1.142533E+002","51,2"
"1.1422329999999999E+002","2.266E+001",25,49,2349,"2.2649999999999999E+001","1.142333E+002","49,25"
"1.142133E+002","2.266E+001",25,48,2348,"2.2649999999999999E+001","1.1422329999999999E+002","48,25"
"1.142033E+002","2.266E+001",25,47,2347,"2.2649999999999999E+001","1.142133E+002","47,25"
"1.1419329999999999E+002","2.266E+001",25,46,2346,"2.2649999999999999E+001","1.142033E+002","46,25"
"1.141833E+002","2.266E+001",25,45,2345,"2.2649999999999999E+001","1.1419329999999999E+002","45,25"
"1.141733E+002","2.266E+001",25,44,2344,"2.2649999999999999E+001","1.141833E+002","44,25"
"1.1416330000000001E+002","2.266E+001",25,43,2343,"2.2649999999999999E+001","1.141733E+002","43,25"
"1.141533E+002","2.266E+001",25,42,2342,"2.2649999999999999E+001","1.1416330000000001E+002","42,25"
"1.141433E+002","2.266E+001",25,41,2341,"2.2649999999999999E+001","1.141533E+002","41,25"
"1.1413330000000001E+002","2.266E+001",25,40,2340,"2.2649999999999999E+001","1.141433E+002","40,25"
"1.142333E+002","2.243E+001",2,50,234,"2.2420000000000002E+001","1.142433E+002","50,2"
"1.141233E+002","2.266E+001",25,39,2339,"2.2649999999999999E+001","1.1413330000000001E+002","39,25"
"1.141133E+002","2.266E+001",25,38,2338,"2.2649999999999999E+001","1.141233E+002","38,25"
"1.141033E+002","2.266E+001",25,37,2337,"2.2649999999999999E+001","1.141133E+002","37,25"
"1.140933E+002","2.266E+001",25,36,2336,"2.2649999999999999E+001","1.141033E+002","36,25"
"1.1408329999999999E+002","2.266E+001",25,35,2335,"2.2649999999999999E+001","1.140933E+002","35,25"
"1.140733E+002","2.266E+001",25,34,2334,"2.2649999999999999E+001","1.1408329999999999E+002","34,25"
"1.140633E+002","2.266E+001",25,33,2333,"2.2649999999999999E+001","1.140733E+002","33,25"
"1.1408329999999999E+002","2.2620000000000001E+001",21,35,1967,"2.2609999999999999E+001","1.140933E+002","35,21"
"1.140733E+002","2.2620000000000001E+001",21,34,1966,"2.2609999999999999E+001","1.1408329999999999E+002","34,21"
"1.140633E+002","2.2620000000000001E+001",21,33,1965,"2.2609999999999999E+001","1.140733E+002","33,21"
"1.1405329999999999E+002","2.2620000000000001E+001",21,32,1964,"2.2609999999999999E+001","1.140633E+002","32,21"
"1.140433E+002","2.2620000000000001E+001",21,31,1963,"2.2609999999999999E+001","1.1405329999999999E+002","31,21"
"1.140333E+002","2.2620000000000001E+001",21,30,1962,"2.2609999999999999E+001","1.140433E+002","30,21"
"1.1402330000000001E+002","2.2620000000000001E+001",21,29,1961,"2.2609999999999999E+001","1.140333E+002","29,21"
"1.140133E+002","2.2620000000000001E+001",21,28,1960,"2.2609999999999999E+001","1.1402330000000001E+002","28,21"
"1.138533E+002","2.243E+001",2,12,196,"2.2420000000000002E+001","1.138633E+002","12,2"
"1.140033E+002","2.2620000000000001E+001",21,27,1959,"2.2609999999999999E+001","1.140133E+002","27,21"
"1.139933E+002","2.2620000000000001E+001",21,26,1958,"2.2609999999999999E+001","1.140033E+002","26,21"
"1.139833E+002","2.2620000000000001E+001",21,25,1957,"2.2609999999999999E+001","1.139933E+002","25,21"
"1.1397329999999999E+002","2.2620000000000001E+001",21,24,1956,"2.2609999999999999E+001","1.139833E+002","24,21"
"1.139633E+002","2.2620000000000001E+001",21,23,1955,"2.2609999999999999E+001","1.1397329999999999E+002","23,21"
"1.139533E+002","2.2620000000000001E+001",21,22,1954,"2.2609999999999999E+001","1.139633E+002","22,21"
"1.1394329999999999E+002","2.2620000000000001E+001",21,21,1953,"2.2609999999999999E+001","1.139533E+002","21,21"
"1.139333E+002","2.2620000000000001E+001",21,20,1952,"2.2609999999999999E+001","1.1394329999999999E+002","20,21"
"1.139233E+002","2.2620000000000001E+001",21,19,1951,"2.2609999999999999E+001","1.139333E+002","19,21"
"1.1391330000000001E+002","2.2620000000000001E+001",21,18,1950,"2.2609999999999999E+001","1.139233E+002","18,21"
"1.138433E+002","2.243E+001",2,11,195,"2.2420000000000002E+001","1.138533E+002","11,2"
"1.139033E+002","2.2620000000000001E+001",21,17,1949,"2.2609999999999999E+001","1.1391330000000001E+002","17,21"
"1.138933E+002","2.2620000000000001E+001",21,16,1948,"2.2609999999999999E+001","1.139033E+002","16,21"
"1.1388330000000001E+002","2.2620000000000001E+001",21,15,1947,"2.2609999999999999E+001","1.138933E+002","15,21"
"1.138733E+002","2.2620000000000001E+001",21,14,1946,"2.2609999999999999E+001","1.1388330000000001E+002","14,21"
"1.138633E+002","2.2620000000000001E+001",21,13,1945,"2.2609999999999999E+001","1.138733E+002","13,21"
"1.138533E+002","2.2620000000000001E+001",21,12,1944,"2.2609999999999999E+001","1.138633E+002","12,21"
"1.138433E+002","2.2620000000000001E+001",21,11,1943,"2.2609999999999999E+001","1.138533E+002","11,21"
"1.1383329999999999E+002","2.2620000000000001E+001",21,10,1942,"2.2609999999999999E+001","1.138433E+002","10,21"
"1.138233E+002","2.2620000000000001E+001",21,9,1941,"2.2609999999999999E+001","1.1383329999999999E+002","9,21"
"1.138133E+002","2.2620000000000001E+001",21,8,1940,"2.2609999999999999E+001","1.138233E+002","8,21"
"1.1383329999999999E+002","2.243E+001",2,10,194,"2.2420000000000002E+001","1.138433E+002","10,2"
"1.1380329999999999E+002","2.2620000000000001E+001",21,7,1939,"2.2609999999999999E+001","1.138133E+002","7,21"
"1.137933E+002","2.2620000000000001E+001",21,6,1938,"2.2609999999999999E+001","1.1380329999999999E+002","6,21"
"1.137833E+002","2.2620000000000001E+001",21,5,1937,"2.2609999999999999E+001","1.137933E+002","5,21"
"1.1377330000000001E+002","2.2620000000000001E+001",21,4,1936,"2.2609999999999999E+001","1.137833E+002","4,21"
"1.137633E+002","2.2620000000000001E+001",21,3,1935,"2.2609999999999999E+001","1.1377330000000001E+002","3,21"
"1.137533E+002","2.2620000000000001E+001",21,2,1934,"2.2609999999999999E+001","1.137633E+002","2,21"
"1.137433E+002","2.2620000000000001E+001",21,1,1933,"2.2609999999999999E+001","1.137533E+002","1,21"
"1.137333E+002","2.2620000000000001E+001",21,0,1932,"2.2609999999999999E+001","1.137433E+002","0,21"
"1.146433E+002","2.2609999999999999E+001",20,91,1931,"2.2600000000000001E+001","1.146533E+002","91,20"
"1.1463330000000001E+002","2.2609999999999999E+001",20,90,1930,"2.2600000000000001E+001","1.146433E+002","90,20"
"1.138233E+002","2.243E+001",2,9,193,"2.2420000000000002E+001","1.1383329999999999E+002","9,2"
"1.146233E+002","2.2609999999999999E+001",20,89,1929,"2.2600000000000001E+001","1.1463330000000001E+002","89,20"
"1.146133E+002","2.2609999999999999E+001",20,88,1928,"2.2600000000000001E+001","1.146233E+002","88,20"
"1.146033E+002","2.2609999999999999E+001",20,87,1927,"2.2600000000000001E+001","1.146133E+002","87,20"
"1.145933E+002","2.2609999999999999E+001",20,86,1926,"2.2600000000000001E+001","1.146033E+002","86,20"
"1.1458329999999999E+002","2.2609999999999999E+001",20,85,1925,"2.2600000000000001E+001","1.145933E+002","85,20"
"1.145733E+002","2.2609999999999999E+001",20,84,1924,"2.2600000000000001E+001","1.1458329999999999E+002","84,20"
"1.145633E+002","2.2609999999999999E+001",20,83,1923,"2.2600000000000001E+001","1.145733E+002","83,20"
"1.1455329999999999E+002","2.2609999999999999E+001",20,82,1922,"2.2600000000000001E+001","1.145633E+002","82,20"
"1.145433E+002","2.2609999999999999E+001",20,81,1921,"2.2600000000000001E+001","1.1455329999999999E+002","81,20"
"1.145333E+002","2.2609999999999999E+001",20,80,1920,"2.2600000000000001E+001","1.145433E+002","80,20"
"1.138133E+002","2.243E+001",2,8,192,"2.2420000000000002E+001","1.138233E+002","8,2"
"1.1452330000000001E+002","2.2609999999999999E+001",20,79,1919,"2.2600000000000001E+001","1.145333E+002","79,20"
"1.145133E+002","2.2609999999999999E+001",20,78,1918,"2.2600000000000001E+001","1.1452330000000001E+002","78,20"
"1.145033E+002","2.2609999999999999E+001",20,77,1917,"2.2600000000000001E+001","1.145133E+002","77,20"
"1.144933E+002","2.2609999999999999E+001",20,76,1916,"2.2600000000000001E+001","1.145033E+002","76,20"
"1.144833E+002","2.2609999999999999E+001",20,75,1915,"2.2600000000000001E+001","1.144933E+002","75,20"
"1.1447329999999999E+002","2.2609999999999999E+001",20,74,1914,"2.2600000000000001E+001","1.144833E+002","74,20"
"1.144633E+002","2.2609999999999999E+001",20,73,1913,"2.2600000000000001E+001","1.1447329999999999E+002","73,20"
"1.144533E+002","2.2609999999999999E+001",20,72,1912,"2.2600000000000001E+001","1.144633E+002","72,20"
"1.1444329999999999E+002","2.2609999999999999E+001",20,71,1911,"2.2600000000000001E+001","1.144533E+002","71,20"
"1.144333E+002","2.2609999999999999E+001",20,70,1910,"2.2600000000000001E+001","1.1444329999999999E+002","70,20"
"1.1380329999999999E+002","2.243E+001",2,7,191,"2.2420000000000002E+001","1.138133E+002","7,2"
"1.144233E+002","2.2609999999999999E+001",20,69,1909,"2.2600000000000001E+001","1.144333E+002","69,20"
"1.1441330000000001E+002","2.2609999999999999E+001",20,68,1908,"2.2600000000000001E+001","1.144233E+002","68,20"
"1.144033E+002","2.2609999999999999E+001",20,67,1907,"2.2600000000000001E+001","1.1441330000000001E+002","67,20"
"1.143933E+002","2.2609999999999999E+001",20,66,1906,"2.2600000000000001E+001","1.144033E+002","66,20"
"1.1438330000000001E+002","2.2609999999999999E+001",20,65,1905,"2.2600000000000001E+001","1.143933E+002","65,20"
"1.143733E+002","2.2609999999999999E+001",20,64,1904,"2.2600000000000001E+001","1.1438330000000001E+002","64,20"
"1.143633E+002","2.2609999999999999E+001",20,63,1903,"2.2600000000000001E+001","1.143733E+002","63,20"
"1.143533E+002","2.2609999999999999E+001",20,62,1902,"2.2600000000000001E+001","1.143633E+002","62,20"
